date,breakouts,gate_pass,gate_block,ev_pass,ev_reject,fills,wins,pnl_pips
2018-06-11,116,116,0,116,0,2,2,4.09142857142848
2018-06-12,119,119,0,119,0,2,2,5.960000000000832
2018-06-13,122,122,0,122,0,2,2,2.5914285714284233
2018-06-14,122,122,0,122,0,2,2,7.5028571428580335
2018-06-15,98,98,0,98,0,2,2,10.194285714285002
2018-06-17,24,24,0,24,0,0,0,0.0
2018-06-18,122,122,0,122,0,2,1,-2.705714285714066
2018-06-19,122,122,0,122,0,2,2,11.411428571428473
2018-06-20,122,122,0,122,0,2,1,-0.3785714285706945
2018-06-21,122,122,0,122,0,2,2,7.665714285714898
2018-06-22,98,98,0,98,0,2,2,5.9942857142862636
2018-06-24,24,24,0,24,0,0,0,0.0
2018-06-25,122,122,0,122,0,2,2,5.531428571429387
2018-06-26,112,112,0,112,0,2,1,-1.788571428572027
2018-06-27,122,122,0,122,0,2,2,9.56857142857126
2018-06-28,122,122,0,122,0,2,1,1.4071428571417641
2018-06-29,98,98,0,98,0,2,2,5.180000000000518
2018-07-01,21,21,0,21,0,0,0,0.0
2018-07-02,113,113,0,113,0,2,1,-1.948571428570233
2018-07-03,122,122,0,122,0,2,2,7.271428571428885
2018-07-04,122,122,0,122,0,2,2,1.9742857142863954
2018-07-05,83,83,0,83,0,2,2,4.485714285714494
2018-07-06,58,58,0,58,0,2,1,0.5300000000010527
2018-07-08,24,24,0,24,0,0,0,0.0
2018-07-09,122,122,0,122,0,2,1,-3.332857142857847
2018-07-10,122,122,0,122,0,2,2,2.9514285714290054
2018-07-11,122,122,0,122,0,2,1,-1.5042857142854018
2018-07-12,122,122,0,122,0,2,2,6.491428571428571
2018-07-13,98,98,0,98,0,2,1,-1.3728571428567307
2018-07-15,24,24,0,24,0,0,0,0.0
2018-07-16,121,121,0,121,0,2,0,-7.3114285714277685
2018-07-17,97,97,0,97,0,2,1,-0.20142857142764115
2018-07-18,122,122,0,122,0,2,1,-3.494285714286093
2018-07-19,122,122,0,122,0,2,2,6.542857142857429
2018-07-20,98,98,0,98,0,2,2,10.365714285715
2018-07-22,24,24,0,24,0,0,0,0.0
2018-07-23,122,122,0,122,0,2,2,6.19142857142856
2018-07-24,122,122,0,122,0,2,2,7.117142857142312
2018-07-25,117,117,0,117,0,2,1,-1.8428571428581222
2018-07-26,122,122,0,122,0,2,1,-3.228571428571513
2018-07-27,98,98,0,98,0,2,1,1.408571428571804
2018-07-29,24,24,0,24,0,0,0,0.0
2018-07-30,92,92,0,92,0,2,2,3.5771428571427464
2018-07-31,114,110,4,110,0,2,2,10.588571428571015
2018-08-01,122,122,0,122,0,2,2,4.4771428571427805
2018-08-02,117,117,0,117,0,2,2,6.0800000000005525
2018-08-03,98,98,0,98,0,2,2,8.539999999999793
2018-08-05,24,24,0,24,0,0,0,0.0
2018-08-06,121,121,0,121,0,2,2,2.0942857142846947
2018-08-07,77,77,0,77,0,2,2,2.651428571428994
2018-08-08,122,122,0,122,0,2,2,6.028571428571695
2018-08-09,122,122,0,122,0,2,2,3.26000000000073
2018-08-10,94,94,0,94,0,2,1,0.6671428571441993
2018-08-12,24,24,0,24,0,0,0,0.0
2018-08-13,122,122,0,122,0,2,1,-3.549999999999386
2018-08-14,122,122,0,122,0,2,2,4.871428571428794
2018-08-15,122,122,0,122,0,2,2,6.645714285713723
2018-08-16,122,122,0,122,0,2,2,5.839999999999691
2018-08-17,28,28,0,28,0,2,2,4.35714285714306
2018-08-19,24,24,0,24,0,0,0,0.0
2018-08-20,122,122,0,122,0,2,2,3.619999999999891
2018-08-21,114,114,0,114,0,2,2,4.700000000000216
2018-08-22,120,120,0,120,0,2,0,-7.818571428571829
2018-08-23,122,122,0,122,0,2,2,3.525714285713889
2018-08-24,98,98,0,98,0,2,2,2.9599999999992974
2018-08-26,24,24,0,24,0,0,0,0.0
2018-08-27,111,111,0,111,0,2,2,2.480000000000416
2018-08-28,122,122,0,122,0,2,1,-2.800000000000068
2018-08-29,111,111,0,111,0,2,2,2.7800000000004275
2018-08-30,122,122,0,122,0,2,2,3.6028571428564646
2018-08-31,98,98,0,98,0,2,2,6.1657142857148415
2018-09-02,24,24,0,24,0,0,0,0.0
2018-09-03,122,122,0,122,0,2,2,2.300000000000125
2018-09-04,122,122,0,122,0,2,2,4.014285714285904
2018-09-05,106,106,0,106,0,2,1,-1.152857142857954
2018-09-06,122,122,0,122,0,2,2,5.325714285713957
2018-09-07,98,98,0,98,0,2,2,8.29142857142864
2018-09-09,24,24,0,24,0,0,0,0.0
2018-09-10,122,122,0,122,0,2,2,3.6114285714281777
2018-09-11,122,122,0,122,0,2,2,3.619999999999891
2018-09-12,112,112,0,112,0,2,2,3.2942857142861612
2018-09-13,121,121,0,121,0,2,2,5.86571428571483
2018-09-14,98,98,0,98,0,2,2,5.222857142856242
2018-09-16,24,24,0,24,0,0,0,0.0
2018-09-17,121,121,0,121,0,2,1,-2.130000000000564
2018-09-18,120,120,0,120,0,2,1,-2.1314285714291827
2018-09-19,119,119,0,119,0,2,0,-8.537142857144374
2018-09-20,119,119,0,119,0,2,1,1.6914285714283892
2018-09-21,98,98,0,98,0,2,2,5.977142857142837
2018-09-23,24,24,0,24,0,0,0,0.0
2018-09-24,122,122,0,122,0,2,1,-1.0157142857148074
2018-09-25,122,122,0,122,0,2,1,-0.7171428571419938
2018-09-26,80,80,0,80,0,2,1,-2.7014285714282096
2018-09-27,122,122,0,122,0,2,2,5.617142857142255
2018-09-28,98,98,0,98,0,2,1,-1.2442857142852972
2018-09-30,24,24,0,24,0,0,0,0.0
2018-10-01,122,122,0,122,0,2,2,3.3199999999998795
2018-10-02,118,118,0,118,0,2,2,4.897142857143933
2018-10-03,119,119,0,119,0,2,2,3.64571428571503
2018-10-04,122,122,0,122,0,2,2,7.297142857142603
2018-10-05,98,98,0,98,0,2,1,4.565714285714307
2018-10-07,24,24,0,24,0,0,0,0.0
2018-10-08,98,98,0,98,0,2,1,-2.4571428571443334
2018-10-09,122,122,0,122,0,2,2,7.322857142856321
2018-10-10,121,121,0,121,0,2,1,-1.454285714285163
2018-10-11,107,107,0,107,0,2,1,-0.30999999999983174
2018-10-12,93,93,0,93,0,2,2,5.154285714285379
2018-10-14,24,24,0,24,0,0,0,0.0
2018-10-15,122,122,0,122,0,2,2,7.982857142856915
2018-10-16,96,96,0,96,0,2,2,6.122857142856276
2018-10-17,122,122,0,122,0,2,1,-1.2614285714287234
2018-10-18,122,122,0,122,0,2,2,4.631428571429353
2018-10-19,90,90,0,90,0,2,2,4.9314285714279436
2018-10-21,8,8,0,8,0,0,0,0.0
2018-10-22,118,118,0,118,0,2,2,3.9628571428570467
2018-10-23,120,120,0,120,0,2,2,7.314285714286029
2018-10-24,92,92,0,92,0,2,2,5.162857142857092
2018-10-25,122,122,0,122,0,2,2,7.802857142856624
2018-10-26,92,92,0,92,0,2,2,7.845714285713768
2018-10-28,24,24,0,24,0,0,0,0.0
2018-10-29,122,122,0,122,0,2,2,5.771428571427407
2018-10-30,122,122,0,122,0,2,2,4.708571428571929
2018-10-31,122,122,0,122,0,2,2,5.377142857142815
2018-11-01,122,122,0,122,0,2,2,4.408571428571918
2018-11-02,98,98,0,98,0,2,2,9.945714285713848
2018-11-04,24,24,0,24,0,0,0,0.0
2018-11-05,122,122,0,122,0,2,2,2.72857142857157
2018-11-06,87,87,0,87,0,2,2,1.948571428571256
2018-11-07,122,120,2,120,0,2,2,5.840000000001112
2018-11-08,122,122,0,122,0,2,2,3.1400000000010095
2018-11-09,98,98,0,98,0,2,2,2.102857142857829
2018-11-11,24,24,0,24,0,0,0,0.0
2018-11-12,119,119,0,119,0,2,1,-1.7942857142850812
2018-11-13,122,122,0,122,0,2,2,3.8685714285710446
2018-11-14,120,120,0,120,0,2,1,-3.104285714285936
2018-11-15,122,122,0,122,0,2,2,1.948571428571256
2018-11-16,97,97,0,97,0,2,2,3.5000000000001705
2018-11-18,24,24,0,24,0,0,0,0.0
2018-11-19,122,122,0,122,0,2,1,-0.05428571428558371
2018-11-20,122,122,0,122,0,2,1,-2.4057142857140548
2018-11-21,122,122,0,122,0,2,2,3.9542857142853336
2018-11-22,119,119,0,119,0,2,2,2.651428571428994
2018-11-23,84,84,0,84,0,2,2,1.0057142857140775
2018-11-25,23,23,0,23,0,0,0,0.0
2018-11-26,122,122,0,122,0,2,2,2.4457142857149847
2018-11-27,122,122,0,122,0,2,1,2.649999999998954
2018-11-28,122,122,0,122,0,2,2,1.0228571428575037
2018-11-29,122,122,0,122,0,2,2,3.3114285714281664
2018-11-30,98,98,0,98,0,2,2,0.6371428571432034
2018-12-02,24,24,0,24,0,0,0,0.0
2018-12-03,122,122,0,122,0,2,1,-1.7885714285706058
2018-12-04,122,122,0,122,0,2,2,2.7114285714281436
2018-12-05,119,119,0,119,0,2,2,2.205714285714123
2018-12-06,102,102,0,102,0,2,2,6.662857142857149
2018-12-07,73,73,0,73,0,2,2,2.4971428571424212
2018-12-09,24,24,0,24,0,0,0,0.0
2018-12-10,122,122,0,122,0,2,1,-0.5371428571431238
2018-12-11,122,122,0,122,0,2,2,2.4199999999998454
2018-12-12,122,122,0,122,0,2,1,-0.7214285714278503
2018-12-13,87,87,0,87,0,2,2,1.845714285713541
2018-12-14,81,81,0,81,0,2,2,0.7314285714277844
2018-12-16,24,24,0,24,0,0,0,0.0
2018-12-17,109,109,0,109,0,2,2,1.3400000000009413
2018-12-18,122,122,0,122,0,2,2,3.722857142856185
2018-12-19,122,122,0,122,0,2,2,1.7857142857143913
2018-12-20,122,122,0,122,0,2,2,6.3542857142854245
2018-12-21,98,98,0,98,0,2,1,-0.05000000000114824
2018-12-23,24,24,0,24,0,0,0,0.0
2018-12-24,122,122,0,122,0,2,2,3.259999999999309
2018-12-25,120,120,0,120,0,0,0,0.0
2018-12-26,122,122,0,122,0,2,2,3.808571428570474
2018-12-27,122,122,0,122,0,2,2,8.300000000000352
2018-12-28,98,98,0,98,0,2,2,5.128571428571661
2018-12-30,24,24,0,24,0,0,0,0.0
2018-12-31,98,98,0,98,0,2,2,3.9628571428570467
2019-01-01,24,24,0,24,0,0,0,0.0
2019-01-02,122,107,15,107,0,2,2,7.93999999999977
2019-01-03,122,120,2,120,0,2,2,16.657142857142105
2019-01-04,98,98,0,98,0,2,1,-5.084285714286295
2019-01-06,24,24,0,24,0,0,0,0.0
2019-01-07,98,98,0,98,0,2,1,-2.658571428571065
2019-01-08,121,121,0,121,0,2,1,0.09714285714233029
2019-01-09,72,72,0,72,0,2,2,5.351428571429096
2019-01-10,122,122,0,122,0,2,1,-0.16571428571216984
2019-01-11,98,98,0,98,0,2,2,3.1399999999995885
2019-01-13,24,24,0,24,0,0,0,0.0
2019-01-14,122,122,0,122,0,2,2,3.6542857142853222
2019-01-15,119,119,0,119,0,2,2,5.977142857142837
2019-01-16,122,122,0,122,0,2,2,2.8828571428581427
2019-01-17,122,122,0,122,0,2,1,-0.3114285714284506
2019-01-18,98,98,0,98,0,2,2,4.3914285714284915
2019-01-20,24,24,0,24,0,0,0,0.0
2019-01-21,122,122,0,122,0,2,1,-2.3242857142856224
2019-01-22,122,122,0,122,0,2,2,2.925714285715287
2019-01-23,120,120,0,120,0,2,2,2.7714285714287143
2019-01-24,116,116,0,116,0,2,1,-1.3299999999995862
2019-01-25,98,98,0,98,0,2,2,3.6114285714281777
2019-01-27,24,24,0,24,0,0,0,0.0
2019-01-28,113,113,0,113,0,2,2,3.105714285715578
2019-01-29,113,113,0,113,0,2,2,0.6457142857134954
2019-01-30,100,100,0,100,0,2,2,2.1371428571432602
2019-01-31,122,122,0,122,0,2,2,3.800000000000182
2019-02-01,97,97,0,97,0,2,2,1.1171428571435058
2019-02-03,24,24,0,24,0,0,0,0.0
2019-02-04,122,122,0,122,0,2,2,1.0914285714283665
2019-02-05,122,122,0,122,0,2,2,0.3199999999997658
2019-02-06,122,122,0,122,0,2,2,2.9428571428572923
2019-02-07,119,119,0,119,0,2,2,3.5942857142847515
2019-02-08,98,98,0,98,0,2,1,-3.4600000000006617
2019-02-10,23,23,0,23,0,0,0,0.0
2019-02-11,122,122,0,122,0,2,2,1.2885714285706626
2019-02-12,122,122,0,122,0,2,1,-2.401428571428198
2019-02-13,117,117,0,117,0,2,2,2.480000000000416
2019-02-14,122,122,0,122,0,2,2,2.188571428572118
2019-02-15,98,98,0,98,0,2,1,-0.15285714285744234
2019-02-17,24,24,0,24,0,0,0,0.0
2019-02-18,122,122,0,122,0,2,2,-0.10000000000138698
2019-02-19,120,120,0,120,0,2,2,0.5000000000000568
2019-02-20,105,105,0,105,0,2,2,3.2514285714275957
2019-02-21,117,117,0,117,0,2,2,2.5399999999995657
2019-02-22,28,28,0,28,0,2,2,0.8342857142854996
2019-02-24,16,16,0,16,0,0,0,0.0
2019-02-25,120,120,0,120,0,2,1,-2.5028571428587156
2019-02-26,121,121,0,121,0,1,1,0.3571428571428896
2019-02-27,122,122,0,122,0,2,1,-1.2399999999994407
2019-02-28,122,122,0,122,0,2,2,2.2485714285712675
2019-03-01,98,98,0,98,0,2,2,2.017142857142119
2019-03-03,24,24,0,24,0,0,0,0.0
2019-03-04,122,122,0,122,0,2,2,1.3999999999986699
2019-03-05,122,122,0,122,0,2,1,-2.0671428571427555
2019-03-06,122,122,0,122,0,2,2,1.1599999999992292
2019-03-07,122,122,0,122,0,2,2,1.2199999999998
2019-03-08,98,98,0,98,0,2,2,2.7028571428578516
2019-03-10,24,24,0,24,0,0,0,0.0
2019-03-11,116,116,0,116,0,2,2,4.057142857143049
2019-03-12,120,119,1,119,0,2,2,3.457142857143026
2019-03-13,116,116,0,116,0,2,1,-1.634285714285454
2019-03-14,120,120,0,120,0,2,2,2.7885714285721406
2019-03-15,98,98,0,98,0,2,1,-2.470000000000482
2019-03-17,24,24,0,24,0,0,0,0.0
2019-03-18,121,121,0,121,0,1,0,-3.439999999999543
2019-03-19,122,122,0,122,0,2,1,-3.382857142858086
2019-03-20,122,122,0,122,0,2,2,1.7428571428572468
2019-03-21,122,122,0,122,0,2,2,4.982857142858222
2019-03-22,98,98,0,98,0,2,2,4.845714285715076
2019-03-24,24,24,0,24,0,0,0,0.0
2019-03-25,100,100,0,100,0,2,2,5.419999999999959
2019-03-26,107,107,0,107,0,2,2,6.10571428571285
2019-03-27,122,122,0,122,0,2,2,6.637142857143431
2019-03-28,122,122,0,122,0,2,2,7.991428571430049
2019-03-29,98,98,0,98,0,2,2,6.72285714285772
2019-03-31,24,24,0,24,0,0,0,0.0
2019-04-01,122,122,0,122,0,2,2,5.934285714285693
2019-04-02,119,119,0,119,0,2,1,-2.6357142857131635
2019-04-03,119,119,0,119,0,2,2,4.202857142856487
2019-04-04,110,110,0,110,0,2,1,-1.5728571428562645
2019-04-05,98,98,0,98,0,2,2,5.771428571428828
2019-04-07,15,15,0,15,0,0,0,0.0
2019-04-08,122,122,0,122,0,2,2,0.7399999999994975
2019-04-09,123,122,1,122,0,2,2,3.714285714285893
2019-04-10,123,122,1,122,0,2,1,-4.488571428570708
2019-04-11,119,119,0,119,0,2,2,3.088571428570731
2019-04-12,98,98,0,98,0,2,2,1.2799999999989495
2019-04-14,24,24,0,24,0,0,0,0.0
2019-04-15,122,122,0,122,0,2,1,-3.104285714284515
2019-04-16,92,92,0,92,0,2,2,2.7800000000004275
2019-04-17,116,116,0,116,0,2,2,1.5285714285715244
2019-04-18,121,121,0,121,0,2,2,4.5628571428570694
2019-04-19,98,98,0,98,0,2,1,-2.3328571428573355
2019-04-21,22,22,0,22,0,0,0,0.0
2019-04-22,112,112,0,112,0,2,1,-3.6714285714291464
2019-04-23,120,103,17,103,0,2,2,0.8000000000000682
2019-04-24,118,118,0,118,0,2,1,-2.611428571428064
2019-04-25,122,122,0,122,0,2,2,4.145714285713154
2019-04-26,98,95,3,95,0,2,1,-5.684285714286318
2019-04-28,24,24,0,24,0,0,0,0.0
2019-04-29,121,121,0,118,3,2,2,2.3428571428558485
2019-04-30,122,122,0,122,0,2,2,3.011428571428155
2019-05-01,120,119,1,104,15,2,2,1.8971428571423985
2019-05-02,122,122,0,122,0,2,2,3.4142857142858816
2019-05-03,98,98,0,98,0,2,1,2.1542857142866865
2019-05-05,24,20,4,20,0,0,0,0.0
2019-05-06,115,113,2,113,0,2,2,4.905714285714225
2019-05-07,122,122,0,122,0,2,2,4.305714285714203
2019-05-08,119,119,0,119,0,2,2,5.497142857142535
2019-05-09,113,113,0,113,0,2,2,7.931428571428057
2019-05-10,97,97,0,97,0,2,2,4.708571428570508
2019-05-12,22,22,0,22,0,0,0,0.0
2019-05-13,96,96,0,96,0,2,1,3.7828571428567557
2019-05-14,101,101,0,101,0,2,2,5.0085714285719405
2019-05-15,80,80,0,80,0,2,2,6.199999999998852
2019-05-16,122,122,0,122,0,2,2,4.871428571428794
2019-05-17,98,98,0,98,0,2,2,5.317142857143665
2019-05-19,24,24,0,24,0,0,0,0.0
2019-05-20,122,122,0,122,0,2,2,3.791428571428469
2019-05-21,103,103,0,103,0,2,2,5.06857142857109
2019-05-22,122,122,0,122,0,2,2,3.5000000000015916
2019-05-23,122,122,0,122,0,2,2,6.551428571429142
2019-05-24,98,98,0,98,0,2,2,5.025714285713946
2019-05-26,24,24,0,24,0,0,0,0.0
2019-05-27,122,122,0,122,0,2,2,1.237142857141805
2019-05-28,109,105,4,105,0,2,2,7.074285714286589
2019-05-29,122,122,0,122,0,2,1,-0.07285714285762879
2019-05-30,122,122,0,122,0,2,2,4.725714285713934
2019-05-31,98,98,0,98,0,2,2,7.185714285714596
2019-06-02,24,24,0,24,0,0,0,0.0
2019-06-03,122,122,0,122,0,2,1,2.347142857143126
2019-06-04,122,122,0,122,0,2,2,7.048571428571449
2019-06-05,129,122,7,122,0,2,2,9.18285714285696
2019-06-06,122,122,0,122,0,2,1,-0.6571428571428442
2019-06-07,98,98,0,98,0,2,2,10.442857142857576
2019-06-09,23,23,0,23,0,0,0,0.0
2019-06-10,122,122,0,122,0,2,2,3.0628571428570126
2019-06-11,122,122,0,122,0,2,2,3.6542857142853222
2019-06-12,117,116,1,116,0,2,1,-3.0271428571433603
2019-06-13,114,114,0,114,0,2,2,4.057142857143049
2019-06-14,78,77,1,77,0,2,2,7.125714285714025
2019-06-16,24,24,0,24,0,0,0,0.0
2019-06-17,122,122,0,122,0,2,1,-2.501428571430097
2019-06-18,122,122,0,122,0,2,2,4.365714285714773
2019-06-19,116,116,0,116,0,2,0,-6.708571428571929
2019-06-20,122,122,0,122,0,2,2,9.431428571428114
2019-06-21,98,98,0,98,0,2,2,6.654285714284015
2019-06-23,24,24,0,24,0,0,0,0.0
2019-06-24,122,122,0,122,0,2,2,3.379999999999029
2019-06-25,122,122,0,122,0,2,2,4.014285714285904
2019-06-26,122,122,0,122,0,2,2,4.374285714285065
2019-06-27,122,122,0,122,0,2,2,5.539999999999679
2019-06-28,98,98,0,98,0,2,1,-1.5342857142849766
2019-06-30,24,24,0,24,0,0,0,0.0
2019-07-01,119,119,0,119,0,2,2,5.180000000000518
2019-07-02,119,119,0,119,0,2,2,3.4057142857141685
2019-07-03,122,122,0,122,0,2,2,5.06857142857109
2019-07-04,108,108,0,108,0,2,1,-1.9999999999990905
2019-07-05,92,92,0,92,0,2,2,7.67428571428519
2019-07-07,24,24,0,24,0,0,0,0.0
2019-07-08,122,122,0,122,0,2,2,2.2571428571429806
2019-07-09,122,122,0,122,0,2,2,2.9771428571427236
2019-07-10,122,122,0,122,0,2,2,6.208571428570565
2019-07-11,124,122,2,122,0,2,2,7.819999999998629
2019-07-12,98,98,0,98,0,2,2,3.645714285713609
2019-07-14,24,24,0,24,0,0,0,0.0
2019-07-15,122,122,0,122,0,2,2,2.5142857142858475
2019-07-16,121,121,0,121,0,2,2,4.982857142856801
